yyyy mm dd hh mi |  m s{-1}   |     C       |    %     |    mb    |  W m{-2}  |  W m{-2} | Inches/timestep
----------------------------------------------------------------------------------------------------------------------
1998 01 05 12 00     2.380    12.000   104.700   992.000     0.000   376.000     0.000
1998 01 05 12 30     1.870    12.000   105.100   992.000     0.000   375.000     0.000
1998 01 05 13 00     2.630    11.900   105.300   992.000     0.000   375.000     0.000
1998 01 05 13 30     3.320    12.000   105.700   991.000     0.000   376.000     0.000
1998 01 05 14 00     4.080    11.900   105.800   991.000     3.000   376.000     0.010
1998 01 05 14 30     4.080    11.900   106.100   991.000     7.000   376.000     0.000
1998 01 05 15 00     3.400    11.900   106.400   991.000     6.000   377.000     0.020
1998 01 05 15 30     2.630    11.900   106.500   991.000     8.000   376.000     0.090
1998 01 05 16 00     2.550    11.900   106.700   992.000    12.000   376.000     0.090
1998 01 05 16 30     2.890    12.100   106.800   991.000    26.000   377.000     0.050
1998 01 05 17 00     2.550    12.400   106.900   991.000    37.000   378.000     0.050
1998 01 05 17 30     2.630    12.800   106.900   990.000    47.000   380.000     0.020
1998 01 05 18 00     4.680    13.100   106.300   989.000    54.000   382.000     0.010
1998 01 05 18 30     6.550    13.400   105.600   988.000    58.000   383.000     0.010
1998 01 05 19 00     6.720    13.600   105.300   988.000    49.000   384.000     0.020
1998 01 05 19 30     7.230    13.600   105.000   987.000    34.000   384.000     0.010
1998 01 05 20 00     6.460    13.600   105.200   987.000    26.000   384.000     0.020
1998 01 05 20 30     5.950    13.500   105.000   987.000    22.000   384.000     0.020
1998 01 05 21 00     5.610    13.600   104.900   987.000    18.000   384.000     0.040
1998 01 05 21 30     5.870    13.800   105.100   987.000    16.000   385.000     0.000
1998 01 05 22 00     5.870    14.000   105.000   987.000     8.000   385.000     0.000
1998 01 05 22 30     5.180    14.200   104.600   988.000     8.000   386.000     0.000
1998 01 05 23 00     3.570    13.900   105.200   988.000     1.000   384.000     0.020
1998 01 05 23 30     2.980    13.400   106.100   988.000     0.000   382.000     0.010
1998 01 06 00 00     3.230    13.100   106.200   989.000     0.000   382.000     0.000
1998 01 06 00 30     2.720    12.900   106.100   989.000     0.000   380.000     0.000
1998 01 06 01 00     2.470    12.700   106.200   989.000     0.000   377.000     0.000
1998 01 06 01 30     3.230    12.600   106.400   989.000     0.000   379.000     0.000
1998 01 06 02 00     2.630    12.500   106.600   990.000     0.000   376.000     0.000
1998 01 06 02 30     1.960    12.300   106.700   990.000     0.000   370.000     0.000
1998 01 06 03 00     1.190    12.200   106.900   990.000     0.000   373.000     0.000
1998 01 06 03 30     1.450    12.000   107.100   990.000     0.000   372.000     0.000
1998 01 06 04 00     2.300    11.800   107.300   991.000     0.000   373.000     0.000
1998 01 06 04 30     2.720    11.800   107.400   991.000     0.000   371.000     0.000
1998 01 06 05 00     2.890    11.800   107.600   991.000     0.000   372.000     0.000
1998 01 06 05 30     2.720    11.700   107.800   991.000     0.000   369.000     0.000
1998 01 06 06 00     2.300    11.500   107.800   991.000     0.000   368.000     0.000
1998 01 06 06 30     1.620    11.400   107.900   991.000     0.000   366.000     0.000
1998 01 06 07 00     1.280    11.300   107.800   990.000     0.000   369.000     0.000
1998 01 06 07 30     1.280    10.900   107.800   990.000     0.000   371.000     0.000
1998 01 06 08 00     1.700    10.700   107.900   991.000     0.000   371.000     0.000
1998 01 06 08 30     0.760    10.600   108.100   991.000     0.000   371.000     0.000
1998 01 06 09 00     0.600    10.700   108.600   991.000     0.000   371.000     0.000
1998 01 06 09 30     2.040    10.600   108.700   991.000     0.000   371.000     0.000
1998 01 06 10 00     1.700    10.600   108.700   991.000     0.000   370.000     0.000
1998 01 06 10 30     1.960    10.400   108.800   991.000     0.000   369.000     0.000
1998 01 06 11 00     1.280     9.900   108.700   991.000     0.000   362.000     0.000
1998 01 06 11 30     0.760     9.900   108.700   991.000     0.000   369.000     0.000
1998 01 06 12 00     2.120     9.800   108.700   991.000     0.000   365.000     0.000
1998 01 06 12 30     2.550     9.600   108.700   992.000     0.000   358.000     0.000
1998 01 06 13 00     3.060    10.000   108.800   992.000     0.000   358.000     0.000
1998 01 06 13 30     3.660    10.100   108.900   992.000     2.000   365.000     0.000
1998 01 06 14 00     3.990     9.900   108.900   992.000    14.000   365.000     0.000
1998 01 06 14 30     4.420     9.600   108.800   992.000    29.000   362.000     0.000
1998 01 06 15 00     3.910     9.400   108.800   992.000    64.000   360.000     0.000
1998 01 06 15 30     3.830     9.800   108.900   992.000   117.000   364.000     0.000
1998 01 06 16 00     3.490    10.100   108.900   992.000    96.000   366.000     0.000
1998 01 06 16 30     3.490    10.300   108.900   992.000    86.000   367.000     0.000
1998 01 06 17 00     3.400    10.500   109.000   991.000    93.000   368.000     0.000
1998 01 06 17 30     3.570    10.700   109.000   990.000    90.000   369.000     0.000
1998 01 06 18 00     4.080    10.900   109.000   991.000    78.000   371.000     0.000
1998 01 06 18 30     3.910    10.900   109.000   990.000    39.000   371.000     0.000
1998 01 06 19 00     3.910    10.800   109.000   989.000    32.000   370.000     0.000
1998 01 06 19 30     3.990    11.000   109.000   989.000    50.000   370.000     0.000
1998 01 06 20 00     4.590    11.100   109.000   988.000    55.000   369.000     0.000
1998 01 06 20 30     4.680    11.200   109.100   988.000    34.000   370.000     0.000
1998 01 06 21 00     5.440    11.200   109.100   988.000    31.000   373.000     0.010
1998 01 06 21 30     4.590    11.100   109.100   988.000    18.000   372.000     0.000
1998 01 06 22 00     4.680    11.100   109.100   988.000     8.000   371.000     0.000
1998 01 06 22 30     3.400    11.200   109.100   987.000     2.000   373.000     0.000
1998 01 06 23 00     3.060    11.200   109.200   988.000     0.000   373.000     0.000
1998 01 06 23 30     2.550    11.300   109.200   988.000     0.000   374.000     0.000
1998 01 07 00 00     3.060    11.300   109.200   988.000     0.000   375.000     0.000
1998 01 07 00 30     4.080    11.500   109.200   988.000     0.000   374.000     0.000
1998 01 07 01 00     3.990    11.600   109.300   988.000     0.000   374.000     0.000
1998 01 07 01 30     3.910    11.500   109.300   988.000     0.000   374.000     0.000
1998 01 07 02 00     4.160    11.400   109.300   987.000     0.000   373.000     0.010
1998 01 07 02 30     4.510    11.400   109.300   987.000     0.000   373.000     0.000
1998 01 07 03 00     4.340    11.400   109.400   986.000     0.000   373.000     0.000
1998 01 07 03 30     3.910    11.400   109.000   987.000     0.000   373.000     0.000
1998 01 07 04 00     4.250    11.400   108.100   987.000     0.000   373.000     0.000
1998 01 07 04 30     4.160    11.300   107.500   987.000     0.000   372.000     0.000
1998 01 07 05 00     3.910    11.300   107.100   987.000     0.000   372.000     0.000
1998 01 07 05 30     4.160    11.200   107.000   986.000     0.000   372.000     0.000
1998 01 07 06 00     4.930    11.300   106.800   987.000     0.000   372.000     0.000
1998 01 07 06 30     4.510    11.200   106.800   987.000     0.000   372.000     0.000
1998 01 07 07 00     5.360    11.100   106.700   987.000     0.000   369.000     0.000
1998 01 07 07 30     6.040    10.300   106.100   988.000     0.000   363.000     0.000
1998 01 07 08 00     6.460     9.000   106.000   988.000     0.000   360.000     0.000
1998 01 07 08 30     7.140     8.400   105.700   988.000     0.000   357.000     0.000
1998 01 07 09 00     7.060     8.100   105.200   988.000     0.000   353.000     0.000
1998 01 07 09 30     6.970     7.600   104.400   988.000     0.000   350.000     0.000
1998 01 07 10 00     8.840     7.300   103.500   988.000     0.000   347.000     0.000
1998 01 07 10 30     8.840     6.900   103.200   987.000     0.000   345.000     0.000
1998 01 07 11 00     9.010     6.400   104.500   987.000     0.000   344.000     0.000
1998 01 07 11 30     9.690     6.100   104.100   987.000     0.000   342.000     0.000
1998 01 07 12 00     9.180     5.900   103.800   988.000     0.000   341.000     0.000
1998 01 07 12 30     9.350     5.700   103.500   988.000     0.000   339.000     0.000
1998 01 07 13 00     9.350     5.700   103.200   988.000     0.000   339.000     0.000
1998 01 07 13 30     9.100     5.600   102.700   988.000     1.000   338.000     0.000
1998 01 07 14 00     8.840     5.500   102.100   988.000     7.000   339.000     0.000
1998 01 07 14 30     8.590     5.700    99.900   988.000    11.000   339.000     0.000
1998 01 07 15 00     8.930     5.700   100.100   988.000    15.000   340.000     0.000
1998 01 07 15 30     8.160     5.700   100.300   988.000    16.000   339.000     0.000
1998 01 07 16 00     8.840     5.700   100.400   988.000    28.000   340.000     0.000
1998 01 07 16 30     9.350     5.700   101.700   988.000    41.000   339.000     0.000
1998 01 07 17 00     9.100     5.500   103.100   987.000    40.000   339.000     0.000
1998 01 07 17 30     9.440     5.300   103.300   986.000    53.000   339.000     0.000
1998 01 07 18 00    10.110     5.300   103.000   985.000    52.000   338.000     0.000
1998 01 07 18 30    10.540     5.400   102.500   985.000    47.000   337.000     0.000
1998 01 07 19 00    10.710     5.300   102.500   984.000    43.000   337.000     0.000
1998 01 07 19 30    11.310     5.100   103.200   983.000    31.000   337.000     0.000
1998 01 07 20 00    11.140     5.200   102.700   983.000    28.000   336.000     0.000
1998 01 07 20 30    11.220     5.000   102.400   983.000    23.000   335.000     0.000
1998 01 07 21 00    11.560     4.800   101.700   983.000    20.000   334.000     0.010
1998 01 07 21 30    11.900     4.400   101.800   982.000    23.000   333.000     0.010
1998 01 07 22 00    11.990     4.300   101.700   982.000    14.000   333.000     0.010
1998 01 07 22 30    12.070     4.300   101.700   982.000     4.000   332.000     0.010
1998 01 07 23 00    11.560     4.500   101.400   981.000     0.000   333.000     0.010
1998 01 07 23 30    10.540     4.600   100.800   981.000     0.000   333.000     0.010
1998 01 08 00 00    10.970     4.600   100.000   981.000     0.000   334.000     0.030
1998 01 08 00 30    11.140     4.400   100.400   981.000     0.000   333.000     0.020
1998 01 08 01 00    11.810     4.200   100.200   981.000     0.000   332.000     0.020
1998 01 08 01 30    11.650     4.100   100.000   980.000     0.000   331.000     0.010
1998 01 08 02 00    11.650     4.000    99.800   980.000     0.000   331.000     0.020
1998 01 08 02 30    11.480     3.800   100.300   980.000     0.000   331.000     0.020
1998 01 08 03 00    11.730     3.700    99.700   980.000     0.000   329.000     0.020
1998 01 08 03 30    12.070     3.500   100.000   980.000     0.000   328.000     0.020
1998 01 08 04 00    12.490     3.200   100.000   979.000     0.000   326.000     0.010
1998 01 08 04 30    11.810     3.000    99.700   979.000     0.000   326.000     0.000
1998 01 08 05 00    11.560     2.800   100.200   979.000     0.000   325.000     0.020
1998 01 08 05 30    12.160     2.500   100.700   978.000     0.000   325.000     0.020
1998 01 08 06 00    11.730     2.600   100.100   978.000     0.000   324.000     0.010
1998 01 08 06 30    11.990     2.600   100.100   978.000     0.000   324.000     0.020
1998 01 08 07 00    12.330     2.500    99.900   977.000     0.000   325.000     0.010
1998 01 08 07 30    12.240     2.700    99.600   977.000     0.000   325.000     0.010
1998 01 08 08 00    12.330     2.800   100.100   977.000     0.000   326.000     0.030
1998 01 08 08 30    12.490     2.900   100.000   976.000     0.000   325.000     0.030
1998 01 08 09 00    12.070     3.000    99.500   976.000     0.000   326.000     0.020
1998 01 08 09 30    13.010     3.000    99.000   975.000     0.000   326.000     0.010
1998 01 08 10 00    14.110     2.900    99.200   974.000     0.000   325.000     0.020
1998 01 08 10 30    13.690     2.700   100.000   973.000     0.000   325.000     0.060
1998 01 08 11 00    12.580     2.600    99.900   973.000     0.000   324.000     0.080
1998 01 08 11 30    11.810     2.600   100.300   973.000     0.000   324.000     0.080
1998 01 08 12 00    10.800     2.400   100.300   974.000     0.000   323.000     0.070
1998 01 08 12 30    10.880     2.300   100.600   973.000     0.000   323.000     0.040
